,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17,1.8453082,4.353912,20.255602,6.6669984,1.2253072,0.0,8.3410425,14.078503,0.22518003,21.310467,2.951171,0.0,4.3162255,0.0,0.82153237,0.0,18.797213,0.0,13.213213,9.696442
18,1.4704641,11.833266,8.743315,3.2196338,24.58945,11.819381,0.0,17.631014,1.7662481,13.421983,0.8904878,7.7875905,7.0024543,0.0,0.0,0.0,0.0,0.0,8.658389,19.723267
19,15.198156,10.7172365,0.0,0.0,12.593955,22.14495,0.0,6.178254,2.6294053,0.0,1.2497773,12.045154,0.26685292,12.909434,9.517747,0.0,0.0,16.231281,12.087103,15.53166
20,18.029442,16.032942,4.2727857,0.0,6.17149,1.3117877,3.0596397,0.0,0.0,4.0421157,6.1344013,2.8116539,2.711473,7.9425855,0.7947265,0.0,0.0,12.279513,0.0,0.0
21,11.709649,15.986968,15.122154,14.619315,0.0,0.0,17.842003,0.0,0.0,18.158804,16.044888,0.0,8.402606,4.6648054,0.0,0.0,10.277733,18.03377,1.5658187,2.7291074
22,4.581808,5.2101655,11.551483,10.538785,0.0,3.7344484,9.779244,8.2749815,0.0,15.31783,0.8359395,6.1273527,7.315929,0.0,1.8068937,0.0,8.040133,0.72663075,4.5273867,4.767406
23,0.27251285,0.0,6.9953485,0.0,7.420965,7.4728575,0.0,0.0,0.0,2.3673153,8.403382,0.0,15.533424,5.9365034,0.0,0.0,0.0,5.5064964,7.400176,10.180219
24,9.782284,7.6743007,0.5727071,0.0,9.419825,6.929648,0.0,5.512675,6.4288373,0.0,3.0395803,4.480303,0.0,12.8638735,2.0019517,0.0,0.0,15.591525,5.1762,13.0549555
25,10.223324,8.580707,20.126663,0.0,10.352061,0.0,15.21661,0.0,3.8609548,5.1410003,30.197123,0.0,8.661965,26.47507,0.0,0.0,0.0,38.463535,0.0,21.666674
26,8.738429,4.0301003,21.127811,10.086784,0.0,3.0076485,20.901304,0.0,0.0,12.943187,22.102365,0.0,19.98862,18.242548,0.0,0.0,3.7656515,30.848946,2.5789287,15.123547
27,0.0,0.0,24.338444,0.761779,9.075913,0.0,14.107094,0.0,0.0,2.4731507,18.169296,0.0,26.108164,17.84662,0.0,0.0,0.0,21.842094,6.4467735,21.08731
28,0.0,0.0,24.000046,0.0,15.193892,3.3761067,10.370455,6.1630797,5.1802616,0.0,15.525475,4.4631314,11.207861,27.279766,0.0,0.0,0.0,39.626816,7.0369387,41.751938
29,0.0,0.0,32.198425,0.0,21.523926,9.549686,16.342869,6.9489408,0.0,0.0,26.645159,6.5347877,25.588203,42.366528,0.0,0.0,0.0,56.490707,4.225038,51.999767
30,0.5392689,0.0,45.616783,25.31904,23.025011,16.905634,32.242683,18.39926,0.0,16.26722,0.0,59.160446,63.88703,0.0,37.26061,0.0,0.0,8.658854,30.104053,37.97567
31,2.400301,0.0,54.126926,0.0,15.557609,0.0,25.14524,0.0,0.0,0.0,0.0,18.754395,61.009712,20.98472,42.78396,0.0,0.0,20.837227,47.636845,17.482037
32,22.543974,0.0,17.83609,0.0,45.951836,0.0,26.000784,8.857781,0.0,0.0,0.0,55.974632,0.0,33.456657,60.054077,0.0,0.0,40.8926,8.881509,22.126945
33,18.386772,0.0,19.786894,0.0,24.093536,6.734031,16.717781,12.542802,0.07411038,0.0,0.0,30.937044,0.0,42.694977,35.833,0.0,1.3326074,51.650227,28.549328,37.138447
34,0.0,0.0,61.440506,16.842875,0.22737667,7.3408265,28.760506,34.716408,0.0,49.563435,42.324566,0.0,16.788664,10.973031,0.0,0.0,4.644724,39.900135,5.031558,59.29644
35,1.985855,10.919702,47.662815,6.623066,9.127493,0.0,9.498478,32.988007,10.273264,40.98748,38.563602,0.0,0.0,10.184857,0.0,0.0,33.567627,18.383837,22.171253,38.740364
36,0.0,27.573166,18.854492,15.308754,65.72633,40.748577,0.0,43.62247,8.521805,33.675495,0.0,27.746101,25.01834,0.0,0.0,0.0,0.0,0.0,15.436184,57.77326
37,14.802904,10.516112,0.0,0.0,18.999983,58.067234,0.0,6.0462723,0.0,6.328276,16.301798,20.009817,42.210434,21.986412,0.049547788,0.0,0.0,28.897738,26.670038,42.339256
38,60.235462,50.801598,24.079456,0.0,16.849512,0.0,28.44398,0.0,0.07101237,8.428065,33.57921,1.2384535,9.814341,49.014725,0.0,0.0,3.40082,68.16454,0.0,4.5753183
39,22.86473,22.844917,24.776016,36.462177,8.203237,0.0,40.525345,0.0,0.0,12.654798,0.0,31.690432,40.30323,6.332144,17.25508,0.0,7.224415,16.949509,10.879142,0.0
40,3.030222,0.0,76.42457,24.611864,0.0,0.0,44.154785,5.7272105,0.0,54.68091,62.210644,0.0,40.5414,21.21422,0.0,0.0,15.630981,48.248093,12.702083,45.178665
41,0.0,0.0,45.27796,2.0505478,16.058954,0.0,31.532671,16.934961,0.0,0.0,10.627573,29.909344,26.878328,31.34404,12.034466,0.0,0.0,48.44835,6.378061,47.52449
42,0.0,0.0,21.294573,0.0,56.366207,31.167168,0.63168377,11.039373,13.321995,0.0,29.390348,7.353556,42.800106,42.50184,0.0,0.0,0.0,46.317757,15.218657,71.45657
43,0.0,0.0,63.140762,0.0,12.53692,0.0,8.778576,31.503534,0.0,17.04055,0.0,25.979435,23.52794,0.0,21.190275,0.0,0.0,28.356539,36.071484,76.97788
44,25.565212,0.0,52.5009,12.705081,1.9040115,5.099878,39.55915,0.0,0.0,4.7927175,43.733418,0.0,83.375374,62.607525,0.11901724,0.0,0.0,65.75501,40.309883,11.993896
45,4.088013,11.787798,35.89109,0.0,48.673347,0.0,17.388115,28.895742,22.26251,0.0,19.931389,8.817072,0.0,34.00668,0.0,0.0,0.0,48.112522,0.0,61.566868
46,0.0,0.0,46.782726,26.56114,19.45061,29.910555,46.2075,42.232395,0.0,15.35233,0.0,91.42355,40.360832,0.0,62.93272,0.0,0.0,34.91512,38.218254,66.112076
47,13.885226,0.0,43.07653,0.9279682,15.857314,5.7048793,16.524323,0.0,0.0,15.838189,0.0,13.72119,74.01795,2.0816479,36.55248,0.0,0.0,0.0,49.32632,6.658703
48,11.250578,0.0,16.586239,0.0,39.492638,0.0,17.352406,8.466516,0.0,0.0,0.0,50.240517,0.81224495,15.588536,55.50678,0.0,0.0,21.675934,9.965742,17.608807
49,26.872175,0.0,12.816455,0.0,31.110407,18.067408,0.5042786,1.3552643,0.0,0.0,0.0,17.98568,9.798215,47.358635,45.44367,0.0,0.0,44.028477,36.44405,19.627956
50,0.0,0.0,54.015423,26.438494,1.1016395,15.555821,26.728912,43.076168,0.0,51.354504,11.815033,24.961973,27.40502,0.0,0.0,0.0,0.0,11.415439,0.0,44.84629
51,11.741497,4.3659716,34.359253,17.769533,0.0,11.469047,15.922668,36.849323,0.0,45.59006,0.0,8.774896,8.742869,0.0,14.799164,0.0,39.18893,0.0,31.84058,12.467863
52,11.543995,35.447086,24.900087,0.0,47.132744,0.0,0.0,37.335358,29.666622,17.252367,16.721203,0.0,0.0,8.394348,0.0,0.0,13.086048,14.175946,4.578147,42.924454
53,19.744448,24.699896,0.0,0.0,17.009912,46.148075,0.0,15.442436,9.537566,12.060896,24.212576,10.780799,8.727938,19.128094,0.0,0.0,0.0,33.311066,14.288024,42.47014
54,25.649578,33.245007,21.5415,11.385693,0.0,24.649504,5.7385783,5.4251814,0.0,47.030746,42.32736,0.0,17.578714,1.1262159,0.0,0.0,2.452502,25.044617,8.259887,17.091755
55,34.263596,31.85805,25.707153,31.645296,0.0,12.693186,25.47612,0.0,0.0,28.33601,0.0,28.772457,47.174072,0.0,18.37887,0.0,8.341028,2.1317759,28.943584,0.0
56,35.334614,24.941858,10.499121,0.0,17.8038,1.8419024,7.7172384,0.0,0.0,0.0,0.0,14.62257,31.8556,13.728967,27.937017,0.0,0.0,6.2941313,23.750132,0.0
57,22.685778,10.896808,6.7584305,0.0,30.161161,0.0,13.040224,0.2221542,0.23691696,0.0,0.0,28.99,1.0817887,17.947098,32.164715,0.0,0.0,18.240366,0.0,0.0
58,18.231058,0.027757902,29.5923,23.411604,0.0,7.366737,30.687553,13.895315,0.0,27.979202,0.0,16.737349,22.079226,6.610252,20.754705,0.0,29.878983,14.452617,25.129564,2.486297
59,4.094573,10.361902,34.997772,16.262415,3.0633428,8.438035,12.599672,31.011665,0.0,45.454426,7.610949,1.9948956,11.053307,0.0,0.0,0.0,25.681274,0.0,15.506316,22.220089
60,7.081645,1.2698301,18.319355,2.3737206,10.975097,12.92065,0.0,22.400114,1.5796136,14.114311,0.0,15.376971,15.395612,0.0,18.27382,0.0,8.071587,0.0,16.031061,13.423682
61,29.055481,34.132477,4.2748604,0.0,40.914642,17.599936,0.0,18.64508,14.739076,5.2014146,0.0,13.769082,0.0,13.413712,14.301385,0.0,0.0,12.813052,13.472952,20.984009
62,23.899399,22.264044,1.3892057,0.0,5.447536,17.402933,0.0,3.3011448,0.0,10.953739,8.990057,7.458569,5.872137,7.42268,0.0,0.0,0.0,14.302798,5.745963,6.1735015
63,23.060665,29.737597,21.83325,19.357828,0.0,13.839191,17.290543,2.3697293,0.0,43.825867,30.652666,0.0,12.594458,0.84380054,0.0,0.0,20.362299,23.523413,7.9754057,8.21896
64,18.500141,32.45277,24.058372,21.899183,0.0,4.9505925,17.437487,12.500173,0.0,43.019676,28.070242,0.0,5.864373,0.0,0.0,0.0,19.78514,17.184078,0.0,10.591558
65,12.202092,19.499193,13.869862,6.487665,0.88053197,4.9869976,2.5210896,5.2116914,5.97712,24.624208,26.389515,0.0,0.0,2.9915128,0.0,0.0,16.911394,14.566381,5.136741,10.796395
66,15.164276,21.354992,1.9633124,5.818416,11.269273,25.935205,0.0,5.3987384,0.0,19.22906,11.447373,6.176288,16.784763,4.335885,0.0,0.0,0.0,6.885485,13.90951,14.592193
67,22.51444,21.901705,2.6733644,3.8808248,0.0,21.403532,1.0503955,0.0,0.0,12.848891,14.101669,3.031731,26.04901,9.604824,0.0,0.0,0.0,13.188306,17.88625,1.4057214
68,25.78941,24.44535,10.699639,6.308389,4.647814,0.0,9.200341,0.0,0.0,6.795918,5.4356685,11.350634,18.446281,5.774562,6.4798613,0.0,0.0,11.434295,4.547405,0.0
69,13.90696,9.720983,10.106777,13.555894,6.061297,0.0,17.901804,0.0,0.20396721,3.9212306,0.0,14.98021,16.385424,4.3544235,13.812497,0.0,6.517482,7.8840866,7.0156245,0.0
70,4.3184257,0.0,18.788189,6.652996,0.0,0.0,15.299939,7.8998256,0.0,9.255982,1.8617374,12.464959,6.876108,4.7170267,8.4133005,0.0,1.5666572,13.782804,6.9674687,11.608539
71,4.593237,0.0,16.063026,10.963383,0.0,8.3876505,13.157646,14.054088,0.0,15.063994,0.0,15.766544,11.345878,0.0,14.312866,0.0,9.338946,3.6386409,14.357133,9.286789
72,1.0189857,5.524367,13.949142,3.1692038,15.29421,2.3275938,0.0,14.092082,2.93546,12.439921,0.0,3.6144428,2.739345,0.0,1.0577236,0.0,5.18822,0.0,5.805685,12.167411
73,7.3996334,3.9370275,0.3082702,0.0,12.194066,7.4754825,0.0,5.978067,2.88118,0.0,0.780475,2.876325,0.0,9.071788,6.4089837,0.0,0.0,8.539535,6.391877,9.397241
74,9.727537,8.025293,0.47472224,0.0,11.192271,4.511371,0.0,4.384095,5.3200016,0.0008674115,0.0,3.8191323,0.0,7.2616444,4.220073,0.0,1.4533337,8.701919,1.3375405,5.6994834
75,7.7048345,7.462643,14.984188,11.022338,0.0,8.6554575,6.0204325,10.015041,0.0,21.434465,1.7944915,8.013013,15.127974,0.0,1.7059208,0.0,5.6632013,0.0,8.279739,5.5927124
76,12.784609,7.4807034,12.154602,5.888906,0.0,10.997366,3.5743632,2.1519778,0.0,17.808525,3.9259248,2.5322425,19.809193,0.0,4.126038,0.0,4.793461,1.1888528,14.276571,0.0
77,13.5145035,13.335851,2.7702389,0.0,13.390456,0.0,5.469704,2.156164,5.4218445,0.0,0.0,10.120635,0.0,5.50104,9.929449,0.0,1.4233471,5.731159,1.0294908,1.1804368
78,7.339672,7.67421,2.169376,0.0,7.9756813,5.7808175,0.0,3.656138,0.92479175,3.3790479,0.0,6.9985657,4.019421,0.0,4.0851593,0.0,0.0,0.19953185,3.0881336,3.3850744
79,9.320674,8.065923,14.556399,11.427281,0.0,9.938639,7.4202228,9.567905,0.0,24.702175,6.79315,4.0217147,11.657522,0.0,0.0,0.0,8.485334,2.1589048,5.028996,5.1417217
80,10.679286,10.400352,8.200732,4.5751953,1.193348,3.6075168,4.265076,5.6086893,0.0,12.745115,0.0,4.7622433,4.5821476,0.0,4.184465,0.0,6.7611485,0.5071619,5.184919,0.0
81,9.953956,15.589421,5.7798057,0.0,12.723194,0.50955975,0.3625006,9.370878,8.3567705,8.10202,4.836603,0.8556911,0.0,1.951334,0.0,0.0,8.18307,6.1427207,0.0,8.233757
82,9.158862,15.062294,7.9260845,3.4307017,1.3260431,5.6814923,2.2012644,8.746745,1.8469605,17.554909,15.352977,0.0,0.0,0.0,0.0,0.0,6.956039,9.649627,0.050936535,10.403653
83,10.313159,15.712617,14.283198,9.462021,0.0,10.454451,6.0797086,2.1183848,0.0,26.928421,24.740137,0.0,8.856284,0.0,0.0,0.0,6.013326,13.57153,3.7008526,9.679068
84,15.484859,18.018877,6.2985444,7.9580307,2.8064122,12.435555,0.0,0.262595,0.0,15.335598,2.1601014,7.7823005,20.437426,0.0,0.82092613,0.0,0.0,0.0,16.52366,0.0
85,18.74705,17.284437,1.2438033,0.0,5.8768005,8.294642,0.0,0.0,0.0,1.9789087,0.0,6.65844,16.201532,6.474578,7.62572,0.0,0.0,3.4263563,12.902674,0.0
86,20.477512,15.781526,5.274571,2.2097318,7.832628,0.38320005,6.506256,0.0,0.0,2.208681,0.0,9.760905,7.7302523,6.2424297,8.433628,0.0,0.0,8.836497,1.891313,0.0
87,12.929254,7.33504,12.327549,11.330588,0.0,1.9569656,15.979932,0.0,0.0,13.038869,4.0361867,4.2615676,12.075327,6.6962624,4.282007,0.0,11.441324,11.650405,7.8188896,0.0
88,4.4670935,7.5320888,14.289764,11.027468,0.0,2.571536,9.928237,13.092031,0.0,20.55515,4.0028734,4.7387366,3.129549,0.0,0.0,0.0,10.939742,1.7015488,2.4658592,6.2685947
89,2.6017773,2.81688,6.8076115,0.47756618,3.8541558,2.1164808,0.48016405,9.419711,3.1927366,8.073981,0.0,0.036089282,0.0,0.0,3.502174,0.0,10.408771,0.0,6.7895856,5.088206
90,6.742028,11.214667,4.1215644,0.0,12.024709,10.464591,0.0,10.067298,4.157354,7.854859,6.4752426,1.7372762,2.094384,4.11731,0.0,0.0,0.0,6.513236,5.8122406,15.061493
91,6.718575,5.7117558,0.0,0.0,1.2770271,13.329919,0.0,0.0,0.015422277,3.5031886,5.786915,2.9309251,6.0774827,4.910213,0.0,0.0,0.0,7.62329,4.5707026,7.085225
92,12.723143,14.9951105,7.6561155,3.7645304,0.0,3.9491415,2.9750094,0.016000338,0.0,12.536977,8.577677,0.35036334,6.9672265,0.21077345,0.0,0.0,0.9049014,5.9361653,6.520283,0.50472355
93,7.328677,8.802194,5.1848855,8.925725,0.0,2.3423138,8.375218,0.0,0.0,7.1839476,2.3806787,5.7250185,7.1952615,0.2860744,0.39475778,0.0,3.0827844,5.3034906,3.191035,0.0
94,7.889962,4.514991,3.5152981,2.1554012,2.9381318,1.3903476,4.141788,0.0,0.0,2.0941489,0.0,5.3743196,6.623392,2.2126455,6.78941,0.0,1.8592154,2.5630476,4.130996,0.0
95,4.7143183,4.300941,6.44331,3.7469192,1.2407861,1.6623975,3.1237504,1.0111907,0.0,4.897205,0.0,4.958343,8.585815,0.0,3.3489642,0.0,0.0,0.0,5.2449903,0.53675926
96,5.5810213,1.9797517,4.2697535,0.0,0.9982506,0.5372082,3.2740157,1.8387636,0.0,3.17131,1.3800415,0.99005854,0.0,4.8460417,3.0224314,0.0,4.928668,5.5969906,3.923667,1.8069113
97,3.4323301,4.0441303,6.438909,5.8309846,3.9082162,2.8627386,4.8359504,5.1088,0.15656877,6.6171823,0.0,7.5632463,5.804656,0.0,3.1925602,0.0,1.2384125,0.0,1.7828994,3.2949727
98,3.8297625,2.7762573,8.209095,1.4793799,1.5576874,2.635674,0.6797957,5.2759023,0.0,7.7793446,0.0,2.290131,5.854195,0.0,4.8147254,0.0,4.461146,0.0,8.260479,2.8595598
99,5.5071154,2.9721837,8.299132,1.5177838,7.3202434,4.2035427,0.97719747,3.5804796,0.0,4.571839,0.0,8.320577,11.757462,0.0,8.709976,0.0,0.0,0.0,6.0196905,1.9474947
100,14.8265915,8.517145,9.246213,0.0,9.150106,3.879971,2.756806,2.083672,0.0,3.1752596,0.0,12.274781,13.73288,0.6227584,20.95233,0.0,1.6548187,0.0,14.175585,0.0
101,13.460717,8.294699,5.6384835,0.0,12.321013,0.0,2.4907646,5.22811,1.3075761,3.069705,0.0,2.844559,0.0,11.070273,9.538771,0.0,7.107896,10.890192,2.3168006,2.803158
102,7.73723,7.355862,9.621602,5.8656154,6.2993536,1.9158307,9.125849,9.231647,1.1468242,11.849515,4.309808,7.4297366,0.0,1.1154397,1.2162057,0.0,7.2553926,10.841123,0.0,7.4897537
103,4.206009,14.100288,18.946205,9.500847,1.3010719,6.23378,2.930929,16.811258,2.5746746,31.553823,19.740505,0.0,2.4069238,0.0,0.0,0.0,18.622587,5.445818,6.049391,14.893213
104,9.206889,12.700389,15.105239,10.104779,7.5475764,11.093004,0.0,13.409158,0.0,23.531754,0.9252583,7.4377837,16.821611,0.0,0.0,0.0,1.6604596,0.0,14.359915,7.309107
105,25.037495,22.652046,0.0,0.0,13.239062,14.221833,0.0,0.0,0.0,0.77051324,0.0,10.925718,18.508112,10.837062,11.679712,0.0,0.0,6.569052,14.364253,0.0
106,28.836346,26.814238,3.158739,0.0,11.387603,7.412977,5.4821777,0.0,1.312864,3.8148675,0.0,10.578591,1.796148,11.730278,7.072026,0.0,0.0,15.878384,6.946826,1.1123798
107,17.561687,13.165658,21.17159,15.864287,0.0,8.313257,19.652788,0.0,0.0,27.453562,21.929865,0.41928896,24.484312,9.237058,0.0,0.0,9.485391,22.604301,7.9299407,2.1322525
108,12.734347,13.47727,25.57226,20.771255,0.0,8.969052,15.982957,13.450686,0.0,38.343212,13.027495,3.1280158,13.901072,0.0,0.0,0.0,17.922804,5.098393,8.215363,7.390485
109,5.414905,6.5131783,12.287615,5.612506,8.281969,1.6413667,3.5505023,13.250529,3.6108346,7.6074567,0.0,11.318969,7.839042,0.0,11.765596,0.0,7.7900834,0.0,9.010136,4.6679688
110,19.35909,15.030479,0.0,0.0,20.762476,11.680796,0.0,6.7136273,4.507008,0.0,0.0,9.608557,1.4440206,15.026166,12.99514,0.0,0.0,12.171979,11.647928,9.861138
111,13.086432,8.009443,0.0,0.0,7.7369657,6.918696,1.4275298,0.57370096,3.3625515,0.0,0.071703285,6.1412716,0.0,10.311781,6.548708,0.0,0.0,13.582693,3.157826,4.94951
112,10.387277,13.548575,20.03011,15.622726,0.0,8.048191,14.463524,4.112612,0.0,32.643234,22.599764,0.0,11.074574,0.0,0.0,0.0,15.135864,15.550062,5.132913,7.3583603
113,7.6233644,13.178157,16.579964,13.8207655,0.0,5.6855874,9.498301,10.494513,0.0,27.3654,16.350698,0.0,6.3178988,0.0,0.0,0.0,11.2193985,7.8408704,1.4852966,9.089271
114,6.296013,9.312558,0.0,0.0,7.141714,10.392044,0.0,6.0109763,3.444115,6.0408,3.0255418,0.7721981,2.298315,0.96837544,0.0,0.0,0.2682575,1.1911039,6.326268,7.68562
115,13.696737,14.992169,0.6951713,0.0,9.64972,12.024333,0.0,2.82839,0.0,4.4416304,0.0,9.617561,14.043945,3.6758506,5.892529,0.0,0.0,0.0,13.126577,2.070998
116,16.296566,10.920502,4.686086,4.0850163,1.3383067,4.086075,7.259607,0.0,0.0,3.963321,3.397256,5.316178,11.263018,8.615359,4.889789,0.0,0.3532971,11.373226,7.3353443,0.0
117,13.612962,12.163276,13.256979,13.414599,0.0,3.1689248,12.849958,4.168773,0.0,15.713216,0.54338086,9.944746,12.072783,0.0,5.282299,0.0,5.8604,4.00082,4.4919586,0.0
118,6.662859,3.811708,11.735696,10.180081,0.0,4.163017,8.996227,7.861243,0.0,13.289595,0.0,7.5334916,10.707426,0.0,7.3842053,0.0,10.099773,0.0,10.117136,1.0760498
119,6.8169613,4.4335923,6.186953,0.0,13.811912,0.0,2.799972,5.5922403,4.8932137,0.3421479,0.0,5.8640876,0.0,2.9783134,9.224707,0.0,5.224284,1.1365869,2.068197,4.263608
120,4.3124437,5.6064906,3.2266665,0.0,8.837694,5.378715,0.0,7.354388,2.3855126,4.380456,0.0,5.441405,2.0216222,0.0,4.71727,0.0,0.82424414,0.0,4.5565367,6.235316
121,7.243237,4.1315727,5.503754,0.0,1.3492224,5.5275884,0.0,4.853393,0.0,8.185498,2.3573565,0.18039595,2.1346807,1.0820168,1.4108717,0.0,1.897627,2.5196035,4.7808757,3.7037547
122,9.643385,8.742063,6.8086295,7.763111,0.0,8.180908,4.975466,3.1732998,0.0,13.560283,2.702415,4.968974,10.001752,0.0,1.284668,0.0,6.144122,3.2353516,6.810501,0.56167626
123,5.483741,13.787145,10.576284,1.8812331,9.315081,0.0,2.074118,9.283874,4.2560096,12.857953,7.558601,0.0,0.0,0.0,0.0,0.0,7.8253784,2.341232,0.0,7.100294
124,7.3739963,6.8557386,7.358133,6.191145,0.0,6.9165626,2.097931,4.726955,0.0,11.92071,1.0018238,5.594252,11.064005,0.0,1.6140509,0.0,2.1953158,0.0,6.949625,1.8190006
125,14.306604,16.972044,5.2141786,0.0,1.2242104,3.508379,1.8672333,0.0,0.0,9.088075,10.655752,0.0,3.840956,5.3708897,0.0,0.0,0.28403413,9.144227,4.6909165,2.4847755
126,9.658718,12.868343,3.5890124,4.725626,2.056786,3.689086,4.602767,2.34703,1.3492895,9.226991,5.5264673,3.9181056,1.1144639,0.4899621,0.0,0.0,3.7243905,6.9306927,0.0,2.851756
127,8.386258,7.2318125,7.786818,5.977671,0.0,7.7633076,4.305099,0.0,0.0,14.349839,7.358362,0.26020905,11.355639,0.0,0.0,0.0,4.1507425,4.650548,7.042243,0.8997959
128,8.00608,9.339879,9.32488,6.510822,0.0,6.3028684,3.793348,0.43199486,0.0,15.113135,8.096069,0.5371636,12.080536,0.0,0.0,0.0,3.4649618,3.1103802,8.216924,2.3600175
129,10.666035,6.0154366,2.4745328,0.0,9.378453,0.0,3.3240273,2.7499552,3.5974991,0.0,0.0,5.151882,0.0,9.997794,6.070789,0.0,3.1449711,12.312373,0.3652378,4.268247
130,9.039209,10.667786,6.8424945,1.0620778,4.6728263,3.0708547,4.9893427,0.0,4.4565964,6.067578,14.352564,0.0,3.5832036,11.731295,0.0,0.0,2.153338,17.580334,0.83838636,8.824268
131,5.6706934,4.8416877,20.040752,3.3301404,1.4789397,0.0,13.228055,2.3008246,0.0,12.274942,23.561232,0.0,5.8888636,11.564261,0.0,0.0,2.5223486,23.817549,0.0,16.026344
132,7.1920958,3.9936864,15.406694,14.0016985,0.0,9.4233465,13.934172,2.938937,0.0,15.071706,0.10753307,10.903865,24.107832,0.0,5.5351777,0.0,6.5868034,4.8631434,12.754524,6.931508
133,0.0,2.9430492,8.991049,0.0,13.970707,4.6322746,0.0,5.7837343,0.0,0.057734296,0.0,8.871561,17.625362,4.301565,3.3657427,0.0,0.0,2.0543766,10.148239,13.335147
134,10.543089,6.9382186,1.6739407,0.0,17.065092,6.158152,2.778047,2.8483734,0.7352356,0.0,0.0,22.08938,3.4108844,8.873645,18.725965,0.0,0.0,11.11659,6.098361,7.823556
135,12.215555,2.1545534,13.659145,4.073546,6.3928666,0.0,13.660565,0.0,0.0,0.0,0.0,14.213153,13.873931,10.434437,15.463132,0.0,0.5559417,14.391668,10.5803795,1.2898321
136,13.134569,1.3147186,47.394745,28.872519,7.006289,15.221596,25.976057,19.048702,0.0,31.716927,0.0,41.573418,55.8245,0.0,38.73664,0.0,2.5599024,0.0,30.01828,13.641455
137,20.148289,0.0,24.928555,0.0,10.071567,5.4216366,3.8651009,8.268628,0.0,7.062145,0.0,18.900291,23.800797,7.557097,46.79938,0.0,7.396553,0.5780757,34.144955,0.0
