,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
19,7.889962,4.514991,3.5152981,2.1554012,2.9381318,1.3903476,4.141788,0.0,0.0,2.0941489,0.0,5.3743196,6.623392,2.2126455,6.78941,0.0,1.8592154,2.5630476,4.130996,0.0
20,4.7143183,4.300941,6.44331,3.7469192,1.2407861,1.6623975,3.1237504,1.0111907,0.0,4.897205,0.0,4.958343,8.585815,0.0,3.3489642,0.0,0.0,0.0,5.2449903,0.53675926
21,5.5810213,1.9797517,4.2697535,0.0,0.9982506,0.5372082,3.2740157,1.8387636,0.0,3.17131,1.3800415,0.99005854,0.0,4.8460417,3.0224314,0.0,4.928668,5.5969906,3.923667,1.8069113
22,3.4323301,4.0441303,6.438909,5.8309846,3.9082162,2.8627386,4.8359504,5.1088,0.15656877,6.6171823,0.0,7.5632463,5.804656,0.0,3.1925602,0.0,1.2384125,0.0,1.7828994,3.2949727
23,3.8297625,2.7762573,8.209095,1.4793799,1.5576874,2.635674,0.6797957,5.2759023,0.0,7.7793446,0.0,2.290131,5.854195,0.0,4.8147254,0.0,4.461146,0.0,8.260479,2.8595598
24,5.5071154,2.9721837,8.299132,1.5177838,7.3202434,4.2035427,0.97719747,3.5804796,0.0,4.571839,0.0,8.320577,11.757462,0.0,8.709976,0.0,0.0,0.0,6.0196905,1.9474947
25,14.8265915,8.517145,9.246213,0.0,9.150106,3.879971,2.756806,2.083672,0.0,3.1752596,0.0,12.274781,13.73288,0.6227584,20.95233,0.0,1.6548187,0.0,14.175585,0.0
26,13.460717,8.294699,5.6384835,0.0,12.321013,0.0,2.4907646,5.22811,1.3075761,3.069705,0.0,2.844559,0.0,11.070273,9.538771,0.0,7.107896,10.890192,2.3168006,2.803158
27,7.73723,7.355862,9.621602,5.8656154,6.2993536,1.9158307,9.125849,9.231647,1.1468242,11.849515,4.309808,7.4297366,0.0,1.1154397,1.2162057,0.0,7.2553926,10.841123,0.0,7.4897537
28,4.206009,14.100288,18.946205,9.500847,1.3010719,6.23378,2.930929,16.811258,2.5746746,31.553823,19.740505,0.0,2.4069238,0.0,0.0,0.0,18.622587,5.445818,6.049391,14.893213
29,9.206889,12.700389,15.105239,10.104779,7.5475764,11.093004,0.0,13.409158,0.0,23.531754,0.9252583,7.4377837,16.821611,0.0,0.0,0.0,1.6604596,0.0,14.359915,7.309107
30,25.037495,22.652046,0.0,0.0,13.239062,14.221833,0.0,0.0,0.0,0.77051324,0.0,10.925718,18.508112,10.837062,11.679712,0.0,0.0,6.569052,14.364253,0.0
31,28.836346,26.814238,3.158739,0.0,11.387603,7.412977,5.4821777,0.0,1.312864,3.8148675,0.0,10.578591,1.796148,11.730278,7.072026,0.0,0.0,15.878384,6.946826,1.1123798
32,17.561687,13.165658,21.17159,15.864287,0.0,8.313257,19.652788,0.0,0.0,27.453562,21.929865,0.41928896,24.484312,9.237058,0.0,0.0,9.485391,22.604301,7.9299407,2.1322525
33,12.734347,13.47727,25.57226,20.771255,0.0,8.969052,15.982957,13.450686,0.0,38.343212,13.027495,3.1280158,13.901072,0.0,0.0,0.0,17.922804,5.098393,8.215363,7.390485
34,5.414905,6.5131783,12.287615,5.612506,8.281969,1.6413667,3.5505023,13.250529,3.6108346,7.6074567,0.0,11.318969,7.839042,0.0,11.765596,0.0,7.7900834,0.0,9.010136,4.6679688
35,19.35909,15.030479,0.0,0.0,20.762476,11.680796,0.0,6.7136273,4.507008,0.0,0.0,9.608557,1.4440206,15.026166,12.99514,0.0,0.0,12.171979,11.647928,9.861138
36,13.086432,8.009443,0.0,0.0,7.7369657,6.918696,1.4275298,0.57370096,3.3625515,0.0,0.071703285,6.1412716,0.0,10.311781,6.548708,0.0,0.0,13.582693,3.157826,4.94951
37,10.387277,13.548575,20.03011,15.622726,0.0,8.048191,14.463524,4.112612,0.0,32.643234,22.599764,0.0,11.074574,0.0,0.0,0.0,15.135864,15.550062,5.132913,7.3583603
38,7.6233644,13.178157,16.579964,13.8207655,0.0,5.6855874,9.498301,10.494513,0.0,27.3654,16.350698,0.0,6.3178988,0.0,0.0,0.0,11.2193985,7.8408704,1.4852966,9.089271
39,6.296013,9.312558,0.0,0.0,7.141714,10.392044,0.0,6.0109763,3.444115,6.0408,3.0255418,0.7721981,2.298315,0.96837544,0.0,0.0,0.2682575,1.1911039,6.326268,7.68562
40,13.696737,14.992169,0.6951713,0.0,9.64972,12.024333,0.0,2.82839,0.0,4.4416304,0.0,9.617561,14.043945,3.6758506,5.892529,0.0,0.0,0.0,13.126577,2.070998
41,16.296566,10.920502,4.686086,4.0850163,1.3383067,4.086075,7.259607,0.0,0.0,3.963321,3.397256,5.316178,11.263018,8.615359,4.889789,0.0,0.3532971,11.373226,7.3353443,0.0
42,13.612962,12.163276,13.256979,13.414599,0.0,3.1689248,12.849958,4.168773,0.0,15.713216,0.54338086,9.944746,12.072783,0.0,5.282299,0.0,5.8604,4.00082,4.4919586,0.0
43,6.662859,3.811708,11.735696,10.180081,0.0,4.163017,8.996227,7.861243,0.0,13.289595,0.0,7.5334916,10.707426,0.0,7.3842053,0.0,10.099773,0.0,10.117136,1.0760498
44,6.8169613,4.4335923,6.186953,0.0,13.811912,0.0,2.799972,5.5922403,4.8932137,0.3421479,0.0,5.8640876,0.0,2.9783134,9.224707,0.0,5.224284,1.1365869,2.068197,4.263608
45,4.3124437,5.6064906,3.2266665,0.0,8.837694,5.378715,0.0,7.354388,2.3855126,4.380456,0.0,5.441405,2.0216222,0.0,4.71727,0.0,0.82424414,0.0,4.5565367,6.235316
46,7.243237,4.1315727,5.503754,0.0,1.3492224,5.5275884,0.0,4.853393,0.0,8.185498,2.3573565,0.18039595,2.1346807,1.0820168,1.4108717,0.0,1.897627,2.5196035,4.7808757,3.7037547
47,9.643385,8.742063,6.8086295,7.763111,0.0,8.180908,4.975466,3.1732998,0.0,13.560283,2.702415,4.968974,10.001752,0.0,1.284668,0.0,6.144122,3.2353516,6.810501,0.56167626
48,5.483741,13.787145,10.576284,1.8812331,9.315081,0.0,2.074118,9.283874,4.2560096,12.857953,7.558601,0.0,0.0,0.0,0.0,0.0,7.8253784,2.341232,0.0,7.100294
49,7.3739963,6.8557386,7.358133,6.191145,0.0,6.9165626,2.097931,4.726955,0.0,11.92071,1.0018238,5.594252,11.064005,0.0,1.6140509,0.0,2.1953158,0.0,6.949625,1.8190006
50,14.306604,16.972044,5.2141786,0.0,1.2242104,3.508379,1.8672333,0.0,0.0,9.088075,10.655752,0.0,3.840956,5.3708897,0.0,0.0,0.28403413,9.144227,4.6909165,2.4847755
51,9.658718,12.868343,3.5890124,4.725626,2.056786,3.689086,4.602767,2.34703,1.3492895,9.226991,5.5264673,3.9181056,1.1144639,0.4899621,0.0,0.0,3.7243905,6.9306927,0.0,2.851756
52,8.386258,7.2318125,7.786818,5.977671,0.0,7.7633076,4.305099,0.0,0.0,14.349839,7.358362,0.26020905,11.355639,0.0,0.0,0.0,4.1507425,4.650548,7.042243,0.8997959
53,8.00608,9.339879,9.32488,6.510822,0.0,6.3028684,3.793348,0.43199486,0.0,15.113135,8.096069,0.5371636,12.080536,0.0,0.0,0.0,3.4649618,3.1103802,8.216924,2.3600175
54,10.666035,6.0154366,2.4745328,0.0,9.378453,0.0,3.3240273,2.7499552,3.5974991,0.0,0.0,5.151882,0.0,9.997794,6.070789,0.0,3.1449711,12.312373,0.3652378,4.268247
55,9.039209,10.667786,6.8424945,1.0620778,4.6728263,3.0708547,4.9893427,0.0,4.4565964,6.067578,14.352564,0.0,3.5832036,11.731295,0.0,0.0,2.153338,17.580334,0.83838636,8.824268
56,5.6706934,4.8416877,20.040752,3.3301404,1.4789397,0.0,13.228055,2.3008246,0.0,12.274942,23.561232,0.0,5.8888636,11.564261,0.0,0.0,2.5223486,23.817549,0.0,16.026344
57,7.1920958,3.9936864,15.406694,14.0016985,0.0,9.4233465,13.934172,2.938937,0.0,15.071706,0.10753307,10.903865,24.107832,0.0,5.5351777,0.0,6.5868034,4.8631434,12.754524,6.931508
58,0.0,2.9430492,8.991049,0.0,13.970707,4.6322746,0.0,5.7837343,0.0,0.057734296,0.0,8.871561,17.625362,4.301565,3.3657427,0.0,0.0,2.0543766,10.148239,13.335147
59,10.543089,6.9382186,1.6739407,0.0,17.065092,6.158152,2.778047,2.8483734,0.7352356,0.0,0.0,22.08938,3.4108844,8.873645,18.725965,0.0,0.0,11.11659,6.098361,7.823556
60,12.215555,2.1545534,13.659145,4.073546,6.3928666,0.0,13.660565,0.0,0.0,0.0,0.0,14.213153,13.873931,10.434437,15.463132,0.0,0.5559417,14.391668,10.5803795,1.2898321
61,13.134569,1.3147186,47.394745,28.872519,7.006289,15.221596,25.976057,19.048702,0.0,31.716927,0.0,41.573418,55.8245,0.0,38.73664,0.0,2.5599024,0.0,30.01828,13.641455
62,20.148289,0.0,24.928555,0.0,10.071567,5.4216366,3.8651009,8.268628,0.0,7.062145,0.0,18.900291,23.800797,7.557097,46.79938,0.0,7.396553,0.5780757,34.144955,0.0
63,27.663765,9.6655,8.791176,0.0,38.764004,0.0,5.374293,9.434142,2.8651936,0.0,0.0,26.737572,0.0,26.600636,44.840336,0.0,0.0,23.045506,11.466723,8.23271
64,12.180864,4.000728,9.462182,0.0,18.398039,1.7626623,2.9775774,18.904106,9.180354,5.1482077,0.0,8.465737,0.0,9.221827,18.48268,0.0,21.28444,10.347014,8.860419,11.232477
65,9.416557,18.554821,43.851707,26.269943,0.0,19.797865,16.398914,44.88476,0.0,69.20814,19.61052,5.252112,17.152273,0.0,0.0,0.0,31.80877,3.1326294,12.747654,30.398087
66,13.87129,18.43482,20.325691,8.277426,2.641555,10.757916,0.0,28.794622,6.3762665,39.13227,10.794134,0.0,0.040580824,0.0,0.0,0.0,33.045612,0.0,12.263872,8.973811
67,35.82178,51.319035,4.1855965,0.0,37.062103,25.436834,0.0,23.543648,19.510696,19.983477,9.066614,14.551359,0.0,10.160241,0.0,0.0,1.5927173,17.333656,13.557042,26.44058
68,33.551323,39.39169,1.4827883,3.872839,0.0,40.376488,0.0,5.1092076,0.0,31.793718,31.424902,2.4473414,16.842836,9.317756,0.0,0.0,0.0,25.757614,10.118759,19.83236
69,41.914337,51.19994,27.771538,21.964613,0.0,22.992504,18.046814,0.596849,0.0,55.35031,46.012226,0.0,26.19214,2.3481073,0.0,0.0,8.19619,34.892242,13.667652,8.968928
70,32.191574,37.114834,21.848331,30.559118,0.0,8.020805,26.79072,0.0,0.0,29.077965,6.851021,20.94906,33.051537,0.0,5.5734925,0.0,13.068458,12.962337,22.088886,0.0
71,17.612633,18.7475,4.4892135,1.2182214,8.836297,2.4308481,3.555131,0.0,0.0,4.775499,0.0,7.6784377,6.1883464,3.8425856,5.2160516,0.0,0.0,3.8289046,6.0174437,0.0
72,14.574947,7.8620605,1.891935,0.8711428,6.492896,3.5471134,5.004133,0.0,0.0,0.0,0.0,10.145123,4.31289,8.4964485,9.295906,0.0,0.0,10.580023,2.763083,0.0
73,9.039314,9.111787,15.697433,10.281863,0.0,4.885034,9.593243,6.703586,0.0,24.037077,12.07762,0.0,5.602837,0.0,0.0,0.0,10.436096,7.4413457,2.9370334,5.9286966
74,7.1008167,6.7500553,13.991535,12.966382,0.0,5.78258,9.988453,12.3966055,0.0,19.99993,0.4869506,7.0176167,9.955664,0.0,2.7416577,0.0,11.470444,0.0,8.265899,3.4603329
75,5.85954,9.083112,3.8221188,0.0,14.420648,2.2835174,0.0,7.2672734,6.7207108,4.280102,0.0,2.764097,0.0,0.0,2.654726,0.0,4.9126616,0.0,1.7793974,5.708896
76,9.037502,10.654517,8.16489,2.4593914,13.093204,13.403188,0.0,9.0065775,0.0,7.368931,0.0,20.29262,18.901024,0.0,13.298332,0.0,0.0,0.0,11.080866,9.452617
77,25.26064,13.179044,14.589933,0.0,10.095393,6.4548793,0.21159548,0.0,0.0,5.8460464,0.0,11.158312,25.326952,4.205254,27.695848,0.0,0.0,0.0,25.492886,0.0
78,19.202532,11.358476,7.502949,0.0,19.03982,0.0,8.915136,0.39015013,0.0,0.0,0.0,11.221414,0.0,12.799794,11.721648,0.0,1.0964423,17.1901,0.0,0.0
79,8.071875,6.529318,9.847423,8.183585,3.9481814,4.7517915,8.880327,16.207718,3.1902287,14.696091,0.0,11.926078,0.0,0.0,10.659187,0.0,16.264448,3.1268559,4.6208034,5.3900175
80,3.458743,12.831519,23.54789,12.518963,0.0,8.663695,6.3151913,18.196072,0.43309748,36.17083,18.143148,0.0,8.434183,0.0,0.0,0.0,19.695795,4.373345,10.303558,17.911572
81,6.99594,11.509526,10.888061,5.225211,0.7524863,6.5408187,0.0,11.747728,3.062809,22.04888,15.167642,0.0,0.1912101,0.0,0.0,0.0,14.829827,2.3509166,5.139923,7.843333
82,16.547066,24.662321,0.0,0.0,21.287546,20.041145,0.0,11.178609,6.7495923,10.04713,0.0,13.86196,7.1230273,0.47921944,3.519522,0.0,0.0,2.5708923,7.838049,12.475271
83,24.598999,24.992178,4.796677,5.9664783,1.6238357,25.98966,0.0,0.42550856,0.0,20.386633,2.3984408,11.544776,33.967796,0.0,3.8726413,0.0,0.0,0.0,26.788313,0.0
84,36.485714,26.42783,10.969218,0.0,0.7225377,2.6249886,9.675367,0.0,0.0,9.530139,6.1932945,2.6904325,17.7574,15.217006,10.234302,0.0,2.8334224,19.230862,14.853189,0.0
85,28.099964,27.054968,19.42781,6.017165,14.974618,0.0,24.298714,0.0,5.9815784,13.331375,22.678009,0.20095216,0.0,21.519882,0.0,0.0,16.025906,39.307617,0.0,5.918552
86,8.740398,12.690035,33.209473,11.922791,5.7794337,4.393662,18.058147,18.18466,0.81696355,34.754856,41.855984,0.0,8.494774,9.647395,0.0,0.0,10.214276,36.676506,0.0,34.578842
87,1.463221,11.774895,42.52182,16.087887,0.74239796,6.1927576,14.792271,10.345675,4.0705695,46.433537,48.04789,0.0,13.717703,3.5321975,0.0,0.0,21.439705,27.167202,6.8522015,34.337437
88,3.2207887,11.924772,16.655277,6.1418457,22.146757,19.365599,0.0,12.243813,0.0,16.686184,6.3595896,9.974872,31.470675,3.184279,0.0,0.0,0.0,2.2595296,18.370253,29.589323
89,27.218672,27.901148,0.0,0.0,31.282373,41.23961,0.51084083,0.17640644,4.6460266,0.22260813,7.050292,25.06529,44.533188,26.534279,7.2875466,0.0,0.0,27.593523,24.86546,26.808622
90,33.503204,25.097307,23.109322,0.0,14.43757,0.0,22.882385,0.0,0.0,0.0,22.270182,8.537068,25.98761,34.85587,0.0,0.0,0.0,47.348927,2.3777301,6.905715
91,27.577194,8.3950815,54.331745,40.42595,0.0,0.0,67.90656,0.0,0.0,19.321785,12.466013,29.54232,72.15931,29.558975,18.41374,0.0,7.9411554,45.968533,25.033749,3.9322693
92,2.4079866,0.0,48.840187,16.841581,6.9055467,0.0,41.38258,9.723346,0.0,13.924265,0.0,24.567354,37.12162,6.795438,26.004343,0.0,7.026807,17.632547,29.23421,29.3458
93,0.0,0.0,36.971535,0.0,23.470228,3.1099772,11.006413,19.312517,0.0,0.0,13.182756,16.632334,6.82468,32.70473,11.465527,0.0,0.0,44.165462,23.389244,63.551933
94,8.919287,0.0,20.142262,0.0,38.147923,20.162493,0.0,21.86321,10.268597,0.0,15.470007,16.120523,0.0,51.884655,10.138498,0.0,0.0,61.407684,21.769926,64.73784
95,0.0,0.0,32.616787,0.0,13.481456,14.354755,6.0891814,16.118694,0.0,11.327754,23.485226,0.8520647,21.096886,20.652134,0.0,0.0,0.0,33.680065,6.2783933,48.63949
96,1.2831517,0.0,32.119274,5.718321,0.0,0.0,16.415468,4.0277905,0.0,19.302992,28.055983,0.0,19.29791,14.555645,0.0,0.0,0.66779864,24.006002,4.262212,20.65905
97,5.4543905,11.579637,9.463262,2.89725,22.71576,5.368712,4.764128,7.029837,1.4261369,0.0,0.0,25.797016,24.535467,0.0,15.847799,0.0,0.0,0.0,10.505133,12.113279
98,10.474907,0.57948244,6.1609497,0.0,28.796234,11.716685,0.0,4.005811,0.0,0.0,0.51487744,16.846483,17.328608,28.787554,22.127432,0.0,0.0,26.996557,19.969828,22.870758
99,15.269224,1.1850923,24.409286,3.9417956,10.545346,0.0,24.875277,0.29685408,0.0,0.0,15.028127,13.177375,15.596886,26.855055,3.9356103,0.0,0.0,40.72969,0.0,15.411469
100,11.778976,0.52929276,30.209238,19.228168,0.0,1.3766915,30.878334,2.832557,0.0,20.563046,1.2232772,13.120221,29.23775,7.240726,13.559759,0.0,14.085314,14.274589,21.151058,7.6316648
101,0.0,0.0,37.260483,7.4745727,9.5187645,2.5207486,12.983923,17.242645,0.0,13.102647,0.0,24.273115,31.917082,0.0,23.112654,0.0,0.0,0.0,20.396774,24.55622
102,16.203539,4.4275484,0.099544965,0.0,30.999598,9.389926,0.0,10.090984,3.9038613,0.0,0.0,20.183577,0.0,22.129818,29.557734,0.0,0.0,20.84784,9.856098,15.315438
103,19.889578,13.776862,0.0,0.0,25.023438,12.85636,1.2033796,7.3846164,7.8075476,0.0,0.0,21.589552,0.0,16.652369,20.11196,0.0,0.0,22.019726,8.421957,16.968346
