,0,1,2,3,4,5,6,7,8,9
0,17.159855004512963,1.9801939711008147,15.371980378122032,1.767189797088513,16.006436203465313,1.8215703552581275,14.618931394634842,1.7060179823045267,14.299977620442661,1.6687968878551387
1,16.370082046046406,1.9957542324239672,14.711755694765145,1.77712966500458,15.170825611461254,1.8640479383873867,14.233326767430157,1.8160497872382673,13.92276995109782,1.7764273548669895
2,14.561366456927658,1.959216866404453,13.16666920979813,1.6949408437660332,13.968174096309838,1.8678264339644974,12.483332084886882,1.6667968881509176,12.210959232214691,1.630430136399768
3,11.818935509884057,1.6757864507902778,9.831056305856407,1.484814112904137,10.953024661902191,1.6146520823546142,8.723486698035003,1.5184078854222907,8.533143708200157,1.485278636656565
4,8.218174558697342,1.486674454751643,6.419308980305942,1.1240030239454553,8.2734749533914,1.3677460908640304,6.716298190030159,1.1629617368467027,6.569757172555626,1.1375876053450746
5,6.470445575136239,0.9536668209403073,5.388625173857804,0.8536310058067942,6.967039397268593,0.9053770247112265,6.184102838689682,0.8446731394514709,6.049182776248756,0.8262444440790998
6,4.358701994924843,0.843278287689275,3.44657088771001,0.7964585096399784,4.262877955581104,0.9632397049928448,3.7178224505800017,0.870955976493341,3.6367208307439114,0.8519551089246077
7,2.374996994480938,0.7953003560182802,2.002637458570149,0.7062522672415485,2.1965905391809315,0.899613906120004,1.6117546775124936,0.7999224143935786,1.5766155358517153,0.7824710565417857
8,2.4886379819926674,0.9844611439637277,3.2318115234375,1.00007626518763,2.113256743459999,1.0627397806793242,3.1719762628728176,1.0107082616059726,3.102794994007496,0.9886584815867647
9,2.4325873635031314,1.0306062061392565,3.458331714976879,1.0603565722151105,1.2178062670157885,1.1036249222170174,3.199620102391094,1.091275807202427,3.1298227021187586,1.0674692682965568
10,1.623112071644215,0.9956549789831539,3.1265131632487453,1.0336126812552193,-1.5624953761245308,1.1393548293360134,-0.43447436708390796,1.1555422586307766,-0.42497808283030736,1.1303304592990282
11,-2.911360769560929,1.359682333423025,-0.47120758981407107,1.0973388820422587,-5.69430958140984,1.4377526546681163,-2.959853663588916,1.3083808193577118,-2.8952523433801503,1.2798342462149963
12,-0.5056808934067192,1.3629315184266813,2.6034187548087573,1.0938254670476095,-1.7371137214429666,1.4333358707464225,1.1378721757368737,1.3094732430023666,1.1130673957593729,1.2809033185738963
13,2.6056786739465565,1.4526053059258814,3.9488751960523416,1.1418332934104827,0.409099694454369,1.4782700989364201,1.5954508925928224,1.3530042677583918,1.5606828169389075,1.323486105446715
14,0.9155204079367252,1.5026361437523421,1.664400967684685,1.1893000616003515,-0.7280222574870265,1.5333094484481267,0.2511353926225013,1.4729487324771342,0.24570349491000343,1.4408131860774551
15,0.6666553381717222,1.5432657598573265,0.5041735100023459,1.1952391034772614,-1.5746145537406164,1.5570181280324702,-1.5306784889914127,1.4783979118936,-1.356535246877968,1.453201836590514
16,-0.7662975426876528,1.5523812051711985,0.43788331927686386,1.185119361613146,1.5761381207090608,1.5345764410549467,2.749617605498429,1.501691994318022,2.971728931773754,1.4852461570974058
17,4.198102084073128,1.4951462445731873,2.0185655536073455,0.9322325387852561,5.3037886186079675,1.3901266403528212,4.889388806892185,1.3124482879616564,5.205343997839691,1.2983605780076894
18,4.748862295439835,1.4280009094102262,3.172346172910636,0.9396313130930233,6.461363127737343,1.4384572629411556,6.207192160866413,1.4250306952176834,6.638257575757649,1.4216159901871317
19,5.087127685546875,1.4228744732371938,4.15113160104454,0.898967310458219,7.846966367779373,1.486822532418445,7.511730772076248,1.434624917782463,8.05714578339547,1.4444590430054167
20,5.03674593838781,1.4737429650319351,4.038253552985935,0.9228349662173817,7.994311939586254,1.555418408143249,7.15794765588015,1.4528475674974175,7.853961135401875,1.4740443587303633
21,3.3818192915482825,1.5023581638723962,3.1833301890979726,0.9538505455590657,5.145447470925006,1.426706641721601,4.5719655354817235,1.1942250589147596,5.155112526633587,1.207168458689212
22,2.2386377507990574,0.9302286901077068,1.9234859582149966,0.6065993553744916,3.667036114316886,0.8158574874705141,2.034470529267196,0.6917378059430547,2.504227378151569,0.6930693410578961
23,0.17083254727452868,0.8346815793152709,1.0973543109315642,0.5085806946982447,2.4177967418323476,0.7142808056943358,1.992430253462345,0.6564734114858417,2.2947727550159414,0.6371216733703775
24,0.09696498061671832,0.8359240856574776,-0.7439295450846828,0.5759504669435507,-0.23257978034749272,0.9459448928543909,-1.9943167946554752,0.9477156814481714,-1.7838356711648373,0.9151116831414656
25,-5.371593128551098,1.876931088325165,-5.145446314956104,1.517536268126529,-7.396971962668744,2.278922692617492,-6.9719696044921875,1.9008348632340164,-6.836040381229225,1.8637740704726098
26,-10.415906039151253,2.2296080743600135,-10.173104026100788,2.053745006669775,-15.45379176284328,3.0892841049890913,-15.073113874955624,2.936470133241767,-14.779240001331715,2.879221767280578
27,-16.144310922333602,3.1131869567985255,-13.906060421105622,2.5921721734226617,-20.950375181255936,3.609389584551624,-19.48410265373454,3.3534982703943146,-19.104260531338753,3.288120318126951
