,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.0,-0.18618779530195084,0.45483703498465644,0.7058699240631405,1.8140618006301956,2.0789791271210056,0.0,1.0526554652932951,-0.03779068252471873,-0.20464660960355374,0.0,0.0,-0.054487844171280386,0.0,1.8217556684229308,1.069866202569436,1.6457378833874436,0.5278166817604735,0.27554838945471616,0.0,-0.26999874628179654,0.0,0.0,-0.4334614013239424,0.36046738936459377,1.1613951385802679,1.8151797940978653,1.7819100365329632,0.0,0.3825097465879779,0.0,0.4039976497712594,0.0,0.0,0.07011971540951123,0.0,2.0363220204494326,0.8663011032416179,1.4976602573974596,0.9077745547060978,-0.9868305497332308,0.0,1.0521520939095197,0.0,0.0,0.07012023846524329,0.0,2.0363322738794487,0.8662962744446112,1.4976458334171383,0.9077783685055074,-0.986835584057566,0.0,1.0521523691065404,0.0
1,-0.1101929972487703,1.103322097858861,0.0,3.4704604273719575,0.10527925635566149,1.3466925521671058,0.6585699313509608,-0.8033380838957882,0.0,1.1579576507510403,0.0,0.0,0.4600670938250673,0.7094423572916675,2.4754840583094406,0.26169353516030114,1.7469665760163622,0.0,-0.5560592845550438,0.0,1.0128069735607426,0.0,-0.5886712785562409,1.2291861276824356,0.0,3.3611568019665583,0.0,1.4691139073263138,0.0,-0.35576023571657345,0.1582458169413492,1.289829049196367,0.0,0.0,0.43355436256380386,0.6197762901288151,2.774151274914516,0.0,1.7975225062973443,-0.4223888570155765,-0.4376634160045967,0.3002999944291318,1.6123545914340731,0.0,0.0,0.43356861671393077,0.6197765229984498,2.774141765441396,0.0,1.7975185049405873,-0.4223919701264123,-0.4376626184936505,0.30029646667095733,1.6123453517669972,0.0
2,0.46672309511643917,0.6936424130215002,1.8252573392072868,2.0724071376062803,0.0,1.0579806760319777,-0.049140219331178514,0.23777950662120517,0.0,0.7321942880738064,0.0,0.0,1.811058564869672,1.0863723788860469,1.6267596373798376,0.5444564029561505,0.2667231888139554,0.0,0.16944696449661123,0.10255774338299162,0.5264646553361452,0.0,0.3754232065212193,1.147537858258918,1.8307312637404927,1.7758951968480652,0.0,0.3827468022522318,0.0,0.8803435823027783,0.0,0.798206851612715,0.0,0.0,1.9608205384608723,1.0109126014996583,1.3520765190357942,1.048935988732147,-1.0564689500597524,0.0,1.6006992942492637,0.02701800870958948,-0.14716671470429432,0.0,0.0,1.960828676284354,1.0109119502637043,1.3520579660311505,1.048943893079457,-1.0564760121305916,0.0,1.6006986059519335,0.027008989590804333,-0.14714880178683387,0.0
3,-0.07676103579647986,3.3962758558032213,0.29905350299728184,1.1480444226068087,0.8466748152517134,-0.8950038632686841,0.0,1.3014539999724128,0.0,0.5947568864648645,0.0,0.7512596401457294,2.4209481787583975,0.3041501613710196,1.7180628417967192,0.0,-0.5537924357605029,0.0,1.0534247917761697,0.0,0.3539979056778719,0.0,0.0,3.177522218722384,0.3436071976917532,1.2919400687315452,0.0010656018972099446,-0.5268111247244356,0.5005841694086577,1.2763067480548784,0.0,0.5841012805787749,0.0,0.5528537771511743,2.7919306106317876,0.0,1.7582918279178905,-0.35947214108738024,-0.4353771805733153,0.23767139003396665,1.2892857640635746,0.0,0.01603385701036686,0.0,0.5528579588625071,2.7919192519799907,0.0,1.7582897577032242,-0.3594789957946709,-0.435376405167176,0.2376716508719845,1.2892840817417373,0.0,0.01605131958806183,0.0
4,1.905100781685487,2.012894345005911,0.0,1.095333640992635,-0.13745553137658462,0.2805667632377329,0.0,0.9500802623302107,0.0,0.011205197844965653,0.0,1.078264395362627,1.6131421375114918,0.5408139890588082,0.2643056100190222,0.0,0.1677973257763199,0.10239964553262482,0.6759299024921006,0.0,0.01743932141939908,0.0,1.8423505233631232,1.7501124840953786,0.0,0.37993744706170673,0.0,0.8739222418222781,0.0,1.002798525287396,0.0,-0.32295853123649465,0.0,1.1190286053816223,1.229314762693523,1.1542712127338817,-1.1052892077325183,0.0,1.5345022689920107,0.1379499892872893,-0.02099862903035543,0.0,0.6673052012489578,0.0,1.1190265379691589,1.229297741705082,1.154277692969785,-1.1052955416082533,0.0,1.5345022726473978,0.1379396765696761,-0.02097615429779154,0.0,0.6672967386435857,0.0
5,0.4579532991725088,0.9767798196674171,0.9978322080697488,-0.9658592519965481,0.0,1.2894549542383338,0.0,0.4844598418751289,0.0,0.6338904383614619,0.0,0.4534088033609329,1.6301724237924198,0.0,-0.5498493100248858,0.0,1.0459427291117152,0.0,0.28351517230351675,0.0,1.118262772721934,0.0,0.22186998175133255,1.3393191773414692,0.0,-0.46263568843665226,0.37878378701927673,1.3227195965426652,0.0,0.3590434718661939,-0.09065697184595933,0.3771980266488839,0.0,0.0,1.8315785152459796,-0.5343176744190714,-0.43193347990477804,0.4144513109513248,1.1887285233901146,0.0,0.2587533119678298,0.0,-0.0491635274519453,0.0,0.0,1.8315777347873485,-0.5343269573057974,-0.4319327249945104,0.4144540718747258,1.1887256360749276,0.0,0.25876440902941056,0.0,-0.04917653743854444,0.0
6,0.0,1.3938759030983405,-0.7499456932253956,0.5599932959763798,0.05210873881864586,0.9176065848921944,0.0,0.38068687596632955,0.0,-2.8992382717529352,0.0,0.6821942106645551,0.19212986967378498,0.0,0.09618568085176804,0.2441104155071372,0.602839737906713,0.0,0.37591692125893417,0.4701945041830413,-3.3212379322370644,0.0,0.31965400113200815,0.33272226777842917,-0.22716972486884757,0.8256173432392266,0.3189168255557817,0.8407745287366097,0.0,-0.0224030788635865,0.0,-3.818109124699376,0.0,1.2388599747351847,-1.1458929467153212,0.0,1.4869324226879144,0.2243559568109177,-0.06429083874825992,0.0,0.5197726503545219,0.0,-3.1632305124113635,0.0,1.2388647144843112,-1.1458984233797764,0.0,1.4869333472950608,0.2243439411381054,-0.06426756052579918,0.0,0.519760819426196,0.0,-3.1632256929709612,0.0
7,0.11774704110250056,-0.5245067504279,0.0,1.2824956731864567,0.0,0.4818681573678596,0.0,-0.10956093019940383,-1.7558487839789194,0.062413858832854885,0.0,0.0,-0.5457928538932677,0.0,1.038245346224187,0.0,0.28144243630494614,0.0,0.43106317330678934,-2.277377209033471,1.4136055163283423,0.0,0.0,-0.27180540916971196,0.0,1.5050037491602275,0.0,0.3123006374098125,0.0,-0.47937506408137764,-2.444697658997974,1.54968791605814,0.0,0.0,-0.490425488303714,0.0,1.391268001772339,0.0,0.2579311700563913,0.0,-0.7289948169044713,-1.6286492943338615,2.112385511252146,0.0,0.0,-0.49042801321039775,0.0,1.3912665459203666,0.0,0.25794224091297835,0.0,-0.7290059923039216,-1.6286448408957988,2.1123869954792873,0.0
8,-0.7135714959616735,0.5615323928767957,0.013764943239902294,0.9395300220313096,0.0,0.3817908065315123,0.0,-2.493424636361574,0.0,4.182728395790392,0.0,0.0,0.1817825934129047,0.07460057319068625,0.6900862508271821,0.0,0.46145294227715183,0.3037322563957723,-2.793899730335614,1.229984287665964,3.411136164937112,0.0,0.0,0.8717607925801119,0.0,1.000341434776253,0.0,-0.022408331333156895,0.0,-3.3185740196639557,1.4106552839461273,3.4312433862279335,0.0,0.0,1.5979141477566294,0.008653176633721671,0.04358870637721779,0.0,0.520758660720233,0.0,-2.6031521892447174,1.7059918757700743,2.651162471198454,0.0,0.0,1.5979142502873245,0.008642802768132896,0.043611203521720654,0.0,0.5207468121169789,0.0,-2.6031476378836516,1.7059919178995742,2.651161069023278,0.0
9,0.0,1.28444357179891,0.0,0.482593593260372,0.0,-0.38199112120311796,-1.2099097773234924,0.8140835559975024,1.72235003585417,-0.22183599938996323,0.0,0.0,1.043699844086099,0.0,0.2829112335786199,0.0,0.16084360481913862,-1.7388650075750967,2.1037865752329132,1.0494961312324413,-0.22240726208675454,0.0,0.0,1.5085971213271598,0.0,0.31303952425130177,0.0,-0.7084070154576239,-1.9896623313120365,2.366902726324316,0.8549636532912075,0.1975673962466118,0.0,0.0,1.39879769313902,0.0,0.2593155849965889,0.0,-0.8578527941343062,-1.3857414534500734,2.8006940188331164,0.4992430291902217,0.6465918604591891,0.0,0.0,1.3987962583549063,0.0,0.259326720530062,0.0,-0.8578635137379109,-1.385738084392596,2.8006937476432903,0.4992466268500806,0.6465993691106675,0.0
